City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,roswell,34.0232,-84.3616,22.62,60,100,3.6,US,1675885559
364,ketou,7.3633,2.5998,28.56,65,100,4.11,BJ,1675885668
365,kamenka,51.3223,42.7678,-15.22,98,77,2.28,RU,1675885668
366,kidodi,-7.6036,37.0044,22.42,97,100,1.43,TZ,1675885669
367,sao jose da coroa grande,-8.8978,-35.1478,27.23,69,85,3.55,BR,1675885669
368,kropotkin,45.4375,40.5756,-5.82,89,100,6.15,RU,1675885670
369,jacareacanga,-6.2222,-57.7528,28.12,87,24,1.45,BR,1675885670
370,isangel,-19.55,169.2667,24.69,95,100,2.36,VU,1675885671
371,sapouy,11.5544,-1.7736,28.7,14,10,2.51,BF,1675885671
372,kangaatsiaq,68.3065,-53.4641,-28.33,87,5,5.53,GL,1675885672
373,trat,12.5,102.5,27.15,93,3,0.73,TH,1675885672
374,pemangkat,1.1667,108.9667,24.51,90,57,1.41,ID,1675885672
375,lorengau,-2.0226,147.2712,24.11,89,100,3.19,PG,1675885673
376,zhigalovo,54.8097,105.1578,-23.85,100,100,0.57,RU,1675885673
377,ridgecrest,35.6225,-117.6709,17.6,22,0,0.45,US,1675885674
378,camacha,33.0833,-16.3333,13.68,58,75,6.17,PT,1675885674
379,bowen,-20.0167,148.2333,25.66,83,100,7.55,AU,1675885674
380,kavieng,-2.5744,150.7967,27.14,78,100,4.0,PG,1675885675
381,inuvik,68.3499,-133.7218,-28.44,76,75,1.03,CA,1675885509
382,ambon,-3.6954,128.1814,24.08,94,40,1.54,ID,1675885675
383,chumikan,54.7183,135.315,-31.02,88,69,6.6,RU,1675885675
384,mirabad,30.4362,61.8383,21.0,37,100,7.72,AF,1675885676
385,pangnirtung,66.1451,-65.7125,-29.0,63,0,2.06,CA,1675885676
386,vadso,70.0744,29.7487,3.09,70,40,13.89,NO,1675885677
387,northam,51.0333,-4.2167,7.01,83,94,4.3,GB,1675885677
388,los aquijes,-14.0967,-75.6908,32.64,38,4,5.95,PE,1675885657
389,cocobeach,1.0002,9.5823,27.02,81,6,3.49,GA,1675885678
390,obo,5.3998,26.4869,23.38,17,38,2.46,CF,1675885678
391,haines junction,60.7522,-137.5108,-12.03,85,96,1.03,CA,1675885679
392,beringovskiy,63.05,179.3167,-33.63,97,27,2.38,RU,1675885679
393,gouyave,12.1646,-61.7296,26.43,78,75,8.23,GD,1675885679
394,gamba,-2.65,10.0,26.15,88,95,3.06,GA,1675885680
395,moerai,-22.4333,-151.3333,26.54,73,71,6.35,PF,1675885680
396,bakchar,57.0186,82.0711,-25.68,100,100,1.14,RU,1675885681
397,black river,18.0264,-77.8487,28.42,60,21,6.11,JM,1675885681
398,kaseda,31.4167,130.3167,10.28,62,64,2.69,JP,1675885682
399,keffi,8.8486,7.8736,29.68,16,40,1.1,NG,1675885684
400,magdagachi,53.45,125.8,-33.06,99,30,0.5,RU,1675885685
401,atbasar,51.8,68.3333,-25.2,100,46,2.4,KZ,1675885686
402,larsnes,62.2028,5.5773,8.9,73,100,15.54,NO,1675885687
403,galveston,29.3669,-94.9669,27.03,89,100,4.63,US,1675885687
404,zunheboto,25.9667,94.5167,7.8,70,36,1.25,IN,1675885689
405,sahuaripa,29.05,-109.2333,20.64,13,2,2.79,MX,1675885690
406,arman,59.7,150.1667,-28.43,85,54,3.94,RU,1675885692
407,melton,-37.6833,144.5833,15.16,93,61,1.79,AU,1675885695
408,chokurdakh,70.6333,147.9167,-34.83,98,100,2.33,RU,1675885696
409,haian,32.5436,120.45,7.22,99,100,5.18,CN,1675885698
410,te anau,-45.4167,167.7167,8.97,72,95,0.63,NZ,1675885699
411,bismarck,46.8083,-100.7837,5.24,68,0,4.12,US,1675885700
412,petropavlovsk-kamchatskiy,53.0452,158.6483,-19.57,84,40,2.0,RU,1675885701
413,mabaruma,8.2,-59.7833,27.98,62,85,3.21,GY,1675885702
414,kungurtug,50.5994,97.5228,-17.05,94,100,0.44,RU,1675885704
415,miri,4.4148,114.0089,25.08,94,40,1.03,MY,1675885441
416,sabha,27.0377,14.4283,17.37,21,38,6.13,LY,1675885707
417,hecun,36.5333,114.1111,0.32,83,100,1.54,CN,1675885709
418,fort nelson,58.8053,-122.7002,-10.03,69,40,2.24,CA,1675885712
419,half moon bay,37.4636,-122.4286,18.08,74,0,6.17,US,1675885591
420,teahupoo,-17.8333,-149.2667,25.98,74,22,3.76,PF,1675885714
421,dukat,62.55,155.55,-40.53,100,83,1.65,RU,1675885714
422,las vegas,36.175,-115.1372,17.56,29,0,2.06,US,1675885575
423,werda,-25.2667,23.2833,23.92,55,12,1.79,BW,1675885715
424,yerofey pavlovich,53.9667,121.9667,-27.22,99,94,0.5,RU,1675885716
425,sorong,-0.8833,131.25,25.56,87,100,6.78,ID,1675885716
426,manta,-0.95,-80.7333,29.88,70,40,5.14,EC,1675885686
427,kattivakkam,13.2167,80.3167,24.05,72,100,2.81,IN,1675885717
428,ballina,-28.8667,153.5667,18.9,99,76,3.51,AU,1675885718
429,gourcy,13.2167,-2.35,29.25,12,59,4.21,BF,1675885718
430,neiafu,-18.65,-173.9833,26.38,83,75,1.03,TO,1675885718
431,nouakchott,18.0858,-15.9785,23.96,28,100,4.91,MR,1675885506
432,vestmannaeyjar,63.4427,-20.2734,-0.33,54,100,19.66,IS,1675885719
433,sorland,67.667,12.6934,6.92,90,100,24.65,NO,1675885720
434,concarneau,47.875,-3.9225,6.44,82,0,3.52,FR,1675885573
435,chanika,-5.4167,38.0167,20.42,98,97,1.92,TZ,1675885720
436,anchorage,61.2181,-149.9003,-5.04,89,100,2.57,US,1675885589
437,san cristobal,7.7669,-72.225,25.1,42,33,2.33,VE,1675885721
438,sisophon,13.5859,102.9737,26.36,71,45,2.76,KH,1675885721
439,marystown,47.1666,-55.1483,-1.82,89,98,5.7,CA,1675885610
440,valmiera,57.5411,25.4275,0.65,90,100,4.56,LV,1675885722
441,gizo,-8.103,156.8419,27.8,78,100,5.46,SB,1675885722
442,blagoveshchenka,52.8333,79.8667,-23.85,100,100,1.53,RU,1675885722
443,cascais,38.6979,-9.4215,12.74,70,20,6.71,PT,1675885580
444,jati,24.3539,68.2671,20.74,61,2,4.06,PK,1675885723
445,kiama,-34.6833,150.8667,20.21,95,100,6.26,AU,1675885723
446,vostok,46.4856,135.8833,-24.12,99,100,1.87,RU,1675885712
447,baruun-urt,46.6806,113.2792,-14.13,90,100,2.35,MN,1675885724
448,uppsala,60.0,17.75,3.69,93,100,6.69,SE,1675885724
449,mitchell,43.7094,-98.0298,2.84,69,0,5.66,US,1675885518
450,plettenberg bay,-34.0527,23.3716,19.08,82,91,5.16,ZA,1675885724
451,majene,-3.5403,118.9707,26.22,75,100,3.12,ID,1675885725
452,anapolis,-16.3267,-48.9528,27.26,61,40,2.06,BR,1675885586
453,san quintin,30.4833,-115.95,18.09,30,7,3.23,MX,1675885726
454,yonezawa,37.9167,140.1167,0.07,83,91,6.2,JP,1675885631
455,kyabe,9.4515,18.9449,27.43,13,11,2.53,TD,1675885726
456,okha,53.5739,142.9478,-30.67,96,100,5.1,RU,1675885726
457,verkhniy tagil,57.3733,59.9556,-9.85,90,100,4.65,RU,1675885727
458,kharian,32.8149,73.8636,12.78,42,3,2.68,PK,1675885727
459,singapore,1.2897,103.8501,26.02,89,40,4.12,SG,1675885728
460,severnyy,50.677,36.5532,-11.98,92,25,2.0,RU,1675885728
461,casambalangan,18.3765,122.1274,23.6,87,61,4.57,PH,1675885728
462,butterworth,5.3991,100.3638,27.02,94,20,1.03,MY,1675885729
463,bubaque,11.2833,-15.8333,24.21,70,5,5.67,GW,1675885729
464,chitrakonda,18.1167,82.0833,17.35,55,72,1.13,IN,1675885730
465,tholos,40.9999,23.7823,-0.98,46,6,1.07,GR,1675885730
466,lacarak,45.0022,19.5686,-1.7,64,7,3.57,RS,1675885730
467,sungai pelek,2.6449,101.717,25.87,94,40,0.0,MY,1675885731
468,lundazi,-12.2929,33.1782,17.41,94,82,2.37,ZM,1675885731
469,fort morgan,40.2503,-103.8,0.36,86,0,3.09,US,1675885589
470,esperance,-33.8667,121.9,19.02,72,100,5.45,AU,1675885730
471,egvekinot,66.3167,-179.1667,-26.88,94,100,2.29,RU,1675885732
472,watsa,3.0372,29.5355,21.53,30,19,0.39,CD,1675885732
473,lieksa,63.3167,30.0167,0.67,89,100,7.92,FI,1675885733
474,torres,-29.3353,-49.7269,28.79,73,2,5.58,BR,1675885538
475,policoro,40.2115,16.6726,5.55,56,100,1.34,IT,1675885733
476,mircea voda,44.2833,28.1667,-4.65,74,68,5.42,RO,1675885734
477,konotop,51.2403,33.2026,-8.19,92,89,2.19,UA,1675885734
478,udachnyy,66.4167,112.4,-37.53,65,100,2.04,RU,1675885734
479,moyobamba,-6.05,-76.9667,23.7,85,85,1.12,PE,1675885735
480,pokhara,28.2333,83.9833,13.2,49,53,1.54,NP,1675885735
481,samarai,-10.6167,150.6667,26.04,87,100,6.83,PG,1675885736
482,tikrit,34.6071,43.6782,6.18,76,89,1.76,IQ,1675885737
483,ust-shonosha,61.1531,41.343,-8.17,97,70,1.96,RU,1675885738
484,portland,45.5234,-122.6762,11.01,81,40,4.12,US,1675885156
485,srednekolymsk,67.45,153.6833,-33.1,97,100,2.9,RU,1675885739
486,ilhabela,-23.7781,-45.3581,25.7,79,33,1.94,BR,1675885739
487,uruguaiana,-29.7547,-57.0883,38.96,29,40,6.17,BR,1675885531
488,severnoye,56.3491,78.3619,-27.19,100,100,1.27,RU,1675885740
489,tonota,-21.4833,27.4833,24.08,55,69,3.01,BW,1675885740
490,san remigio,11.0809,123.9381,24.57,85,100,5.12,PH,1675885741
491,graham,47.0529,-122.2943,8.3,77,75,2.57,US,1675885741
492,balikpapan,-1.2675,116.8289,23.55,83,75,2.06,ID,1675885744
493,oranjemund,-28.55,16.4333,17.69,97,33,1.97,NA,1675885748
494,perigueux,45.1833,0.7167,4.49,76,0,0.89,FR,1675885752
495,bonthe,7.5264,-12.505,25.46,78,53,4.05,SL,1675885753
496,praia,14.9215,-23.5087,21.3,68,75,7.2,CV,1675885757
497,port-gentil,-0.7193,8.7815,27.98,83,20,2.57,GA,1675885665
498,cordoba,-31.4135,-64.1811,26.47,50,40,4.63,AR,1675885761
499,murighiol,45.0333,29.1667,-4.73,65,11,5.54,RO,1675885764
500,leningradskiy,69.3833,178.4167,-29.91,94,100,1.93,RU,1675885610
501,altay,47.8667,88.1167,-8.52,72,98,3.02,CN,1675885772
502,parabel,58.6978,81.4825,-28.25,100,86,1.81,RU,1675885775
503,kidal,18.4411,1.4078,27.78,11,30,3.29,ML,1675885781
504,durango,24.8333,-104.8333,17.25,15,66,4.45,MX,1675885207
505,khash,28.2211,61.2158,14.05,57,33,11.66,IR,1675885790
506,peniche,39.3558,-9.3811,12.27,76,93,10.16,PT,1675885790
507,montclair,40.8259,-74.209,12.43,41,0,5.14,US,1675885538
508,carberry,49.8689,-99.3602,-0.87,97,100,1.01,CA,1675885791
509,lazarev,52.225,141.5131,-33.5,100,67,2.02,RU,1675885792
510,topolobampo,25.6,-109.05,21.95,21,0,7.2,MX,1675885792
511,bintulu,3.1667,113.0333,24.23,94,20,1.54,MY,1675885792
512,hambantota,6.1241,81.1185,24.17,80,100,5.85,LK,1675885793
513,nome,64.5011,-165.4064,-18.96,84,100,1.54,US,1675885793
514,tambun,-6.2641,107.0712,26.69,71,100,3.61,ID,1675885794
515,salisbury,51.0693,-1.7957,3.23,86,23,2.06,GB,1675885689
516,mandalgovi,45.7625,106.2708,-11.34,95,100,1.65,MN,1675885794
517,varangaon,21.0167,75.9,20.68,21,4,2.18,IN,1675885795
518,alofi,-19.0595,-169.9187,27.94,89,88,3.09,NU,1675885795
519,harper,4.375,-7.7169,26.25,83,100,2.63,LR,1675885722
520,dunedin,-45.8742,170.5036,11.04,63,10,7.89,NZ,1675885638
521,songjianghe,42.1859,127.479,-17.09,93,7,1.97,CN,1675885795
522,kharp,66.8014,65.8081,-6.13,82,98,9.41,RU,1675885796
523,suhbaatar,50.2314,106.2078,-27.99,100,98,0.56,MN,1675885796
524,front royal,38.9182,-78.1944,19.69,30,0,1.54,US,1675885797
525,cockburn town,21.4612,-71.1419,25.34,77,0,9.0,TC,1675885760
526,ahmadpur east,29.1431,71.2598,18.36,28,54,3.2,PK,1675885797
527,krasnaya gorka,55.1962,56.6673,-12.45,96,100,2.57,RU,1675885797
528,amberley,39.2048,-84.428,12.92,49,75,2.57,US,1675885798
529,nouadhibou,20.931,-17.0347,19.99,60,40,7.72,MR,1675885798
530,ayan,56.45,138.1667,-28.74,80,84,3.26,RU,1675885799
531,batemans bay,-35.7167,150.1833,19.5,95,100,2.3,AU,1675885630
532,lodja,-3.4833,23.4333,21.17,98,100,1.09,CD,1675885800
533,san lorenzo,-25.3333,-57.5333,36.52,27,20,3.6,PY,1675885800
534,quang ngai,15.1167,108.8,21.28,94,44,1.76,VN,1675885800
535,namibe,-15.1961,12.1522,22.37,71,100,5.32,AO,1675885801
536,the valley,18.217,-63.0578,27.92,69,40,6.69,AI,1675885801
537,montepuez,-13.1256,38.9997,21.1,97,100,1.1,MZ,1675885803
538,namatanai,-3.6667,152.4333,26.18,81,100,0.65,PG,1675885804
539,port macquarie,-31.4333,152.9167,18.83,73,72,2.29,AU,1675885809
540,villa de reyes,21.8,-100.9333,25.29,18,2,1.48,MX,1675885813
541,rognedino,53.8015,33.5576,-7.15,95,100,3.5,RU,1675885816
542,bundaberg,-24.85,152.35,22.9,86,75,0.89,AU,1675885818
543,shiraz,29.6036,52.5388,5.69,49,94,3.09,IR,1675885820
544,salem,11.65,78.1667,20.82,72,67,1.84,IN,1675885708
